Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verified,User Since,Location,Bio,Is Retweeted,Reply to User ID,Latitude,Longitude,Profile Image,Google Maps
10/09/2016 16:21:36,DNGPlacement,DNG Placement Svcs,"I'm hiring: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/QWk29IW3Wl #MDS",785153247325593600,Bullhorn Reach,99,152,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/09/2016 16:18:04,BikerToyz,Biker Toyz,"Good night homies &lt;3

#kidz #bikertoyz #helmets #agv #lazer #shark #ozone #rocc #mds #nolan #hjc #motoshop... https://t.co/TSmlchc79R",785152359324278784,Facebook,66,140,0,1,No,03/19/2013 08:45:56,"Brivīvas gatve 250, Rīga",Moto equipment and accedsories store.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/565182462461243392/D0IwR0y3_normal.jpeg"", ""View"")",
10/09/2016 15:43:21,DNGPlacement,DNG Placement Svcs,"Apply Today: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/InuukMB4jZ #MDS",785143621616017409,Bullhorn Reach,99,152,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/09/2016 14:38:28,NupDz,Ronaldo Rodrigues,#IPhone7eMetropolitana 🔥📱🙏🏾 a rádio mais top de todos os tempos .. 💬❤️#Love #Like #Lucky #Mds,785127293320658945,Twitter for iPhone,395,790,0,0,No,09/30/2015 21:55:21,"Cidade Tiradentes, São Paulo",Snap: rronaldo71 👻😍✌🏽️💕,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/769271447390920704/b_1aPeoo_normal.jpg"", ""View"")",
10/09/2016 14:21:40,JamieKittyBoy,Gatito,#MDs,785123067626450944,Twitter for Android,508,278,0,0,No,03/18/2016 22:01:08,,15 | me trataron mal por ser diferente | faldas y lencería | ballet | bailarín nocturno |       《Dannyl papi》Tae es mío perras.  #FreeRol,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/782666918587146240/9GKhARL__normal.jpg"", ""View"")",
10/09/2016 13:56:17,YoureSoFunny_,Barbi Toral,Desayuno en #MardelSur ☀☀ #findelargo #MdS #díasoleado #amigos… https://t.co/Vw4csxM21j,785116678149419008,Instagram,218,293,0,0,No,06/22/2009 00:12:21,Argentina ,Proud FUCKING Lesbian  #Bookworm #Chevrolet #MyGirl #Argentina #LanaParrillaLove #Oncer,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/778978533142044672/iyGGb73I_normal.jpg"", ""View"")",
10/09/2016 13:23:54,NanySilvaw,Daniele Silva,"Bom dia ...
Pra vc q abre o twitter e ver merda :)
#Mds",785108530223349761,Twitter for Android,61,247,0,1,No,09/24/2016 03:14:52,"Vila Velha, Brasil","' Vc pode ser oque quiser, basta acreditar 🍃🌸",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/781320872846102529/3sx9Ynxo_normal.jpg"", ""View"")",
10/09/2016 11:41:52,DNGPlacement,DNG Placement Svcs,"I'm hiring - MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/GN2qxzaXv1 #MDS",785082853004550145,Bullhorn Reach,99,152,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/09/2016 10:06:58,HelpforMDS,BMTx3,Do you have #MDS or care for someone that does? Then download our booklet https://t.co/pB3ZSgFXMZ,785058970507571201,Twitter Web Client,589,1341,0,0,No,11/26/2014 21:12:13,UK,"Raising awareness of Bone Marrow Failure and #MDS - a malignant blood disorder. 3 Bone Marrow Transplants - I don't have views, I have a vision #mdsbloodcancer",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/537717018833612800/2XPDuysp_normal.jpeg"", ""View"")",
10/09/2016 10:06:06,Maine_et_Loire,Département49,"#SOLIDARITÉS49
Un atelier bébés est organisé le 11/10 à la #MDS des #Mauges.
Inscription gratuite au 02 41 49 76 10… https://t.co/WHMsSoLqAX",785058748733673476,TweetDeck,3288,756,1,1,No,07/09/2010 11:35:38,Maine-et-Loire,"Suivez l'actualité et les infos du Département de #MaineEtLoire.
#CITOYEN49 #SOLIDARITÉS49 #CULTURE49 #PATRIMOINE49 #AD49 #TERRITOIRE49 #SPORT49 #MAG49",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/671242570144550912/h4bAj0-C_normal.jpg"", ""View"")",
10/09/2016 09:33:35,Etsuko_Akemi1,Etsuko Akemi,Noche perfecta #MDS 😍😍💪💪 https://t.co/bVMenBbJN9,785050565612933120,Instagram,35,58,0,0,No,03/27/2016 19:34:45,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/714175784764706817/csI3NSGh_normal.jpg"", ""View"")",
10/09/2016 09:27:34,MyDoggyStore_FR,My Doggy Store,"Collection Doggy'Doux
Disponible ici &gt;&gt; https://t.co/BON1ihrKez

#mds #chien #polaire #doggydoux #mydoggystore https://t.co/ovr1NcVo96",785049052962496512,Twitter Web Client,153,124,0,0,No,05/18/2016 20:58:32,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/733040453411540997/uMQmF9iv_normal.jpg"", ""View"")",
10/09/2016 09:25:49,HelpforMDS,BMTx3,There's a whole new section on #MDS #clinicaltrials on our NEW wedsite https://t.co/ef8ghwiQRj,785048614657744896,Twitter Web Client,589,1341,1,0,No,11/26/2014 21:12:13,UK,"Raising awareness of Bone Marrow Failure and #MDS - a malignant blood disorder. 3 Bone Marrow Transplants - I don't have views, I have a vision #mdsbloodcancer",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/537717018833612800/2XPDuysp_normal.jpeg"", ""View"")",
10/09/2016 09:15:03,HelpforMDS,BMTx3,I'll be #running the #CabbagePatch10 on Oct 16th to help raise awareness and funds for #MDS https://t.co/NFwS4yW6yV,785045904294285312,Twitter Web Client,589,1341,0,1,No,11/26/2014 21:12:13,UK,"Raising awareness of Bone Marrow Failure and #MDS - a malignant blood disorder. 3 Bone Marrow Transplants - I don't have views, I have a vision #mdsbloodcancer",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/537717018833612800/2XPDuysp_normal.jpeg"", ""View"")",
10/09/2016 07:10:46,diegobe1234,Diego⚓,"Bora Dormir Né😂😂😂👌
#Mds",785014628556349440,Twitter for Android,269,696,0,1,No,05/15/2016 22:09:01,"Ouro Preto, Brasil","⚓Fale O Que Quiser De Mim, Mas Fale Olhando Nos Meus Olhos e Tenha Coragem De Ouvir Minha Resposta
#Áries

#Atleticano",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/731974421393575936/fScG7EwR_normal.jpg"", ""View"")",
10/09/2016 06:28:19,chicfon,chic fonacier & tom,#MDS #StupidIsForever https://t.co/lRdkxDwUuN,785003942954401792,Twitter for iPhone,101,177,0,2,No,12/23/2011 09:02:46,sa dagat,carnivorous 🐝,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/753489665278128128/nIhn560B_normal.jpg"", ""View"")",
10/09/2016 05:16:27,MartinMartnXD,Martin Lagustan,Miss you #MDS hihi. 😍,784985858172592128,Twitter for Android,687,595,0,0,No,06/30/2010 05:10:00,Philippines,21. ECE. Ink-blood. An advocate of happiness. Let go and let God. Hi friends :D,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785346565447618560/i22BL18Y_normal.jpg"", ""View"")",
10/09/2016 03:15:40,teamnico00,teamnico00,RT @TPMP: Merci @jmmaireofficiel 😄 #TPMP #MDS https://t.co/nVFZESuCYs,784955460826923008,Twitter for iPhone,77,516,92,0,No,06/09/2016 19:27:12,France,célibataire,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/784422794180321280/Dm9Zm-5S_normal.jpg"", ""View"")",
10/09/2016 02:34:54,AlexisSuzn,♦♣L'AS♠♥,"MANOUUUU 😘✨🎉 #MDS @ Caen, France https://t.co/UhlFEtfdbN",784945200556675072,Instagram,462,184,0,1,No,07/03/2013 20:01:22,Caen-Secqueville City (14),BTS MUC | ISPN | SMC | 19 | Snap: alexis_suzn / Insta: alexissuzn,No,,49.1831,-0.3694,"=HYPERLINK(""http://pbs.twimg.com/profile_images/765989376379740160/Ug3o95yB_normal.jpg"", ""View"")","=HYPERLINK(""https://ctrlq.org/maps/address/#49.1831,-0.3694"", ""Map"")"
10/09/2016 00:49:40,frechiefaith,FrechieFaithBY,Watching the story of my ideal woman! Iron lady of Asia! #MDS,784918720376283136,Twitter for iPhone,102,287,0,0,No,04/12/2013 01:58:42,Canada,Christ first! Dreamer! Traveler! Lawyer!!!!,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/770038581972889601/9WBob2fw_normal.jpg"", ""View"")",
10/09/2016 00:35:28,HH_Technology,Technology Jobs | HH,#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/Z2dkHiFpGd,784915148024586242,hh_technology,2372,1932,0,0,No,05/03/2012 07:43:05,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/543263084735787010/32MyAWdQ_normal.png"", ""View"")",
10/09/2016 00:35:27,HH_Technology,Technology Jobs | HH,#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/GEFI4XRPal,784915143536685057,hh_technology,2372,1932,0,0,No,05/03/2012 07:43:05,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/543263084735787010/32MyAWdQ_normal.png"", ""View"")",
10/09/2016 00:27:31,masdeportesalud,Masdeportesalud,&lt;3 #Mds #Sábados! https://t.co/cTEx6hkoSk,784913143457783808,Facebook,638,1130,0,0,No,10/23/2011 00:31:31,"Mar del Plata, Buenos Aires","Desarrollamos actividad física al aire libre, en variados escenarios. Personalizados  grupal reducido. 
Conocenos en: https://t.co/KTIDeuqmsK",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/3737084578/bee3cbb7d0c61079951a163d2431ba5f_normal.png"", ""View"")",
10/09/2016 00:23:08,chaaan4321,GUZMAN ⚡️,Now Playing 💣🔫🔪 Fighting Crime 2 😂 #DU30 #Bato #MDS https://t.co/eGSpRFWFYk,784912041702076420,Twitter for iPhone,275,479,0,0,No,09/29/2014 04:36:01,,Full Time Student| Part Time Athlete,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785648697388388352/2QTuq5xg_normal.jpg"", ""View"")",
10/08/2016 22:30:46,AmyGorin,"Amy Gorin MS, RDN","#RDs, #MDs &amp; other health pros: Want to get your work published? #Mediacoaching is here! https://t.co/z3Y8enHVrF https://t.co/H8NhlgABvj",784883765449490432,Meet Edgar,3828,2321,0,1,No,06/03/2011 19:30:58,"New York, NY","Nutrition expert | Contrib to @DrOztheGoodLife @WeightWatchers @FitnessMagazine   @Shape_Magazine etc | Loves Pilates, travel | Vegetarian | Media spokesperson",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/496671937112723456/k7EHi7De_normal.jpeg"", ""View"")",
10/08/2016 22:19:54,star2000dancer,jc walt,"RT @BlackburnRuth: The #profit of #science when ""experts"" get paid directly or as is the case with #MDs , by commission; ""opinions"" become…",784881031031689216,Twitter for Android,1701,534,1,0,No,02/28/2009 21:30:15,,"Pay it Forward, the movie.
Genius doesn't meet expectations, it shatters them.
Serenity Prayer.
Sun, Fun, Tropics, Water, Art, Advocacy Animals & Humans.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/484462910005989376/gb_82nBR_normal.jpeg"", ""View"")",
10/08/2016 21:20:44,NatchaiLeenders,Natchai Leenders,Broken Ships (or How to Explain #leukemia to 3 y.o.) https://t.co/7aY4mCvpIC… @HematonNL #mds #all #blood #Cancer #Riordan #poetry #health,784866138522017792,TweetDeck,129,312,0,0,No,01/13/2015 16:18:40,"NIjmegen, NL","#Riordan poet/lyricist/blogger https://t.co/BU1dzAkeLK
keyboard player, writer",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/715256727210426370/VCwR0Ghf_normal.jpg"", ""View"")",
10/08/2016 21:00:44,BlackburnRuth,Ruth Blackburn,"The #profit of #science when ""experts"" get paid directly or as is the case with #MDs , by commission; ""opinions"" be… https://t.co/S8HDRUuIFf",784861106204348416,Twitter for Android,4105,3522,1,1,No,05/14/2013 20:49:47,,#KnowThis I refuse to go quietly and die in my sleep #WakeUpNow #UNITE #WeAreAware #WeAreAwake #TruthTeller #FreedomFighter If you add me to a list I will block,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/771560804558647296/U91zXe6p_normal.jpg"", ""View"")",
10/08/2016 20:15:58,Etsuko_Akemi1,Etsuko Akemi,#MDS 😍😍😍😍😍😍 lo petamos así si https://t.co/lbagDZBFGF,784849842602291201,Instagram,35,58,0,0,No,03/27/2016 19:34:45,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/714175784764706817/csI3NSGh_normal.jpg"", ""View"")",
10/08/2016 18:55:42,Debora_Fischer,Debora Fischer,Chegou a época do ano que tenho pena de quem trabalha em loja de departamento: música infantil o dia inteiro #mds,784829640208711682,Twitter for iPhone,233,316,0,0,No,10/02/2010 17:19:59,Brazil,"And now, for something completely different.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/781486780965085184/SEUTfYy6_normal.jpg"", ""View"")",
10/08/2016 18:48:08,MomentidiSport,MomentidiSport,"#Stoichkov la storia del MARESCIALLO BULGARO...
#Bulgaria #pallonedoro #genio #Barca #football #Usa94 #WorldCup… https://t.co/XpKZ2MTkyN",784827738771316736,Twitter for Android,29,85,0,0,No,06/22/2016 14:38:23,,"Lo sport è fatto da Momenti, frazioni di secondo in cui tutto sembra fermarsi. Ripercorreremo i momenti più belli, più divertenti e strani di tutti gli sport...",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/745633530630266880/5DOtCjTY_normal.jpg"", ""View"")",
10/08/2016 17:49:23,Etsuko_Akemi1,Etsuko Akemi,Hoy me siento famosa #MDS 😍😍😍😍😍😍😍 https://t.co/KFLI6ewaT5,784812953652514816,Instagram,35,58,0,0,No,03/27/2016 19:34:45,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/714175784764706817/csI3NSGh_normal.jpg"", ""View"")",
10/08/2016 17:34:04,frechiefaith,FrechieFaithBY,Watching the mmk!! #MDS,784809098625716224,Twitter for iPhone,102,287,0,0,No,04/12/2013 01:58:42,Canada,Christ first! Dreamer! Traveler! Lawyer!!!!,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/770038581972889601/9WBob2fw_normal.jpg"", ""View"")",
10/08/2016 16:49:33,DNGPlacement,DNG Placement Svcs,"Job Opportunity -  MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/f43rLVSHMe #MDS",784797892255055873,Bullhorn Reach,99,152,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/08/2016 16:15:51,MetroHooligan,Metrohooligan101,Happy Birthday Walter!!! #happybirthday #mds #esc #usmnt #rich #nyc #thuglife https://t.co/EG5ka0lk7u,784789415365402624,Instagram,742,870,0,0,No,05/13/2009 01:13:40,Florida-New York City,"New Yorker. US Soccer and Red Bull New York supporter. Travel, food admirer and engineer.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/700488705904025600/DVvh855B_normal.jpg"", ""View"")",
10/08/2016 15:57:05,DNGPlacement,DNG Placement Svcs,"Job Opportunity: MDS Coordinator with a Subacute/Skilled Nursing Facility . Are you a fit? in Brooklyn, NY https://t.co/Y8fBDmyqCU #MDS",784784688988717056,Bullhorn Reach,99,152,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/08/2016 15:26:14,fefehenrique236,felipe souza,@tatiannycardos2 tbm seu prato é uma montanha de comida #MDS,784776926175125504,Twitter Web Client,143,214,0,1,No,02/06/2016 21:15:47,"Agudos, Brasil",adiciona no whats (14)991713471,No,2182815637,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/724596054134534144/Vko7RDvB_normal.jpg"", ""View"")",
10/08/2016 14:35:00,DNGPlacement,DNG Placement Svcs,"Check out this job: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/2qnIq8q1p7 #MDS",784764033744433152,Bullhorn Reach,99,152,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/08/2016 14:10:39,shazerbarino,sha,"RT @rjlgumban: ""Bachelor's degree ka ba? Kasi tapos na ako sa'yo."" This joke from #MDS. 😂",784757904305852416,Twitter for iPhone,1136,1031,1,0,No,04/24/2010 07:57:27,"BCD, Philippines",,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783659647295115264/zZzcFHhb_normal.jpg"", ""View"")",
10/08/2016 14:09:45,JakYacat,Carlo Jake T. Yacat,"Pinaka magaling na babaeng politician, Legend 󾌧󾌧󾌧... #TheBest #MDS — watching MMK (The Official)",784757678019080192,Facebook,14,19,0,0,No,06/17/2013 15:00:10,,I dunno what to say :: do you know what otaku means? yeah! they're weird and I'm one of them..,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/681881772204789761/3jJ25dKt_normal.jpg"", ""View"")",
10/08/2016 14:04:26,iamkenlyheywood,Kenly Heywood,Isang pakiramdam na naramdaman mo na kahit sa katiting na oras ay iyong nilaan para sa panandaliang kasiyahan. #MDS,784756339914395649,Facebook,238,499,0,0,No,06/06/2010 04:56:53,"Talisay, Batangas",Fashion & Street Photographer/ Amateur Director/ Creative Photoshoot Director/,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/3252265105/c1626f2155842c9ee7b5714aac7f0c88_normal.jpeg"", ""View"")",
10/08/2016 14:00:04,MDSFoundation,"MDS Foundation, Inc.",1st Patient Enrolled in Phase 2 Clinical Trial of SY-1425 Genomically Defined Patients w #AML or #MDS https://t.co/6kdIUxbKeh @SyrosPharma,784755242156122116,TweetDeck,937,549,0,2,No,04/09/2009 00:45:25,"New Jersey, USA","Myelodysplastic Syndromes Non-Profit Foundation, a rare blood cancer. #stoptheMaDnesS",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/712314442042744832/PbJOuBQR_normal.jpg"", ""View"")",
10/08/2016 13:59:19,rabagogeorgina,💀,Thank you so much #MDS,784755053127020544,Twitter for Android,2209,1638,0,0,No,12/04/2012 11:44:23,honeymoon avenue,• don't let your dream just be dream •,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/773482784123858944/HiKmnZp__normal.jpg"", ""View"")",
10/19/2016 20:44:29,ZonaGamingPW,ZonaGAMINGbyPeTeTeW,"RT @BestLeaguesCoD: #INFO | Seguimos abiertos a los #MDs para los equipos gamers.. hasta las.00:00H estamos por aquí 😃.

@ZonaGamingPW @Ayu…",788843282193350656,Twitter for Android,5758,5685,4,0,No,01/11/2015 03:29:29,"Sevilla, España",CUENTA DECANA de #eSports de AYUDA RTs PROMOCIONES & NOTICIAS para JUGADORES SQUADS & CLUBS ☆ Si nos mencionas damos RT ☆ NO ATENDEMOS POR MD ☆ NO DAMOS SPONSOR,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785198429182038017/e3bqbucW_normal.jpg"", ""View"")",
10/19/2016 20:40:27,invictusgamings,InvictuS Gaming,RT @BestLeaguesCoD: #INFO | Estamos respondiendo chic@s por #MDs.. ¡Paciencia! 😉,788842267901620224,Twitter Web Client,29,11,1,0,No,09/26/2016 13:55:48,,"Cuenta oficial del team InvictuS Gaming🔥🔥
lvp🔝🔝
LeSP💪
Sponsor oficial:@DigitalStorePS4 5% de descuento ❤❤
Codigo:InvictuS↩↩",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/782585051406008320/XGw0zhrd_normal.jpg"", ""View"")",
